,0
10484,0
10485,0
10486,1
10487,1
10488,0
10489,1
10490,0
10491,0
10492,0
10493,0
10494,1
10495,0
10496,1
10497,0
10498,0
10499,1
10500,1
10501,0
10502,0
10503,0
10504,1
10505,0
10506,1
10507,0
10508,0
10509,1
10510,1
10511,0
10512,0
10513,1
10514,0
10515,0
10516,0
10517,0
10518,1
10519,0
10520,1
10521,0
10522,0
10523,1
10524,0
10525,0
10526,0
10527,1
10528,0
10529,0
10530,0
10531,0
10532,1
10533,0
10534,0
10535,1
10536,0
10537,1
10538,1
10539,0
10540,0
10541,1
10542,0
10543,0
10544,0
10545,0
10546,0
10547,1
10548,0
10549,1
10550,1
10551,1
10552,1
10553,0
10554,1
10555,1
10556,1
10557,0
10558,1
10559,1
10560,0
10561,0
10562,1
10563,0
10564,1
10565,1
10566,1
10567,0
10568,0
10569,0
10570,0
10571,1
10572,0
10573,1
10574,0
10575,1
10576,1
10577,1
10578,1
10579,0
10580,0
10581,1
10582,1
10583,1
10584,1
10585,0
10586,0
10587,1
10588,1
10589,1
10590,1
10591,1
10592,1
10593,1
10594,1
10595,1
10596,0
10597,0
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,1
10609,1
10610,0
10611,1
10612,1
10613,1
10614,1
10615,0
10616,1
10617,1
10618,0
10619,0
10620,1
10621,0
10622,0
10623,0
10624,1
10625,1
10626,1
10627,1
10628,1
10629,1
10630,0
10631,0
10632,0
10633,0
10634,1
10635,0
10636,0
10637,0
10638,1
10639,1
10640,0
10641,1
10642,0
10643,0
10644,1
10645,1
10646,0
10647,0
10648,0
10649,1
10650,1
10651,0
10652,0
10653,1
10654,1
10655,1
10656,1
10657,0
10658,1
10659,1
10660,1
10661,0
10662,1
10663,1
10664,1
10665,0
10666,1
10667,1
10668,1
10669,0
10670,0
10671,0
10672,0
10673,1
10674,0
10675,0
10676,0
10677,1
10678,0
10679,0
10680,0
10681,0
10682,1
10683,1
10684,0
10685,0
10686,0
10687,0
10688,0
10689,0
10690,0
10691,1
10692,1
10693,0
10694,0
10695,1
10696,0
10697,0
10698,1
10699,1
10700,1
10701,1
10702,0
10703,0
10704,0
10705,1
10706,1
10707,1
10708,0
10709,0
10710,0
10711,0
10712,1
10713,0
10714,1
10715,0
10716,0
10717,0
10718,0
10719,1
10720,1
10721,1
10722,1
10723,0
10724,1
10725,0
10726,0
10727,0
10728,0
10729,0
10730,1
10731,1
10732,0
10733,1
10734,1
10735,0
10736,1
10737,1
10738,0
10739,1
10740,0
10741,1
10742,1
10743,0
10744,0
10745,0
10746,0
10747,0
10748,0
10749,0
10750,0
10751,1
10752,0
10753,1
10754,0
10755,0
10756,1
10757,1
10758,1
10759,0
10760,1
10761,1
10762,1
10763,1
10764,1
10765,1
10766,1
10767,0
10768,0
10769,0
10770,1
10771,1
10772,0
10773,1
10774,1
10775,1
10776,1
10777,1
10778,0
10779,0
10780,0
10781,1
10782,1
10783,1
10784,0
10785,0
10786,0
10787,1
10788,1
10789,1
10790,0
10791,0
10792,0
10793,0
10794,1
10795,1
10796,0
10797,1
10798,1
10799,0
10800,1
10801,1
10802,0
10803,1
10804,0
10805,0
10806,1
10807,1
10808,0
10809,0
10810,0
10811,1
10812,0
10813,0
10814,1
10815,1
10816,0
10817,0
10818,0
10819,0
10820,0
10821,1
10822,1
10823,0
10824,0
10825,0
10826,1
10827,1
10828,0
10829,0
10830,0
10831,0
10832,1
10833,1
10834,1
10835,0
10836,1
10837,1
10838,0
10839,1
10840,0
10841,1
10842,1
10843,1
10844,1
10845,1
10846,1
10847,0
10848,1
10849,1
10850,0
10851,1
10852,1
10853,0
10854,0
10855,0
10856,0
10857,0
10858,1
10859,1
10860,0
10861,0
10862,1
10863,1
10864,1
10865,1
10866,0
10867,1
10868,0
10869,1
10870,0
10871,1
10872,0
10873,0
10874,0
10875,1
10876,0
10877,0
10878,0
10879,0
10880,1
10881,0
10882,1
10883,1
10884,0
10885,1
10886,1
10887,1
10888,0
10889,0
10890,0
10891,1
10892,0
10893,1
10894,0
10895,1
10896,0
10897,1
10898,0
10899,1
10900,1
10901,0
10902,0
10903,0
10904,1
10905,1
10906,0
10907,0
10908,1
10909,1
10910,0
10911,1
10912,0
10913,1
10914,0
10915,0
10916,1
10917,0
10918,0
10919,0
10920,0
10921,1
10922,1
10923,0
10924,1
10925,1
10926,1
10927,0
10928,1
10929,1
10930,1
10931,1
10932,1
10933,0
10934,1
10935,1
10936,1
10937,0
10938,1
10939,0
10940,0
10941,1
10942,1
10943,1
10944,1
10945,0
10946,0
10947,1
10948,1
10949,0
10950,0
10951,0
10952,1
10953,1
10954,1
10955,1
10956,1
10957,0
10958,1
10959,0
10960,1
10961,1
10962,1
10963,1
10964,1
10965,1
10966,1
10967,0
10968,1
10969,1
10970,0
10971,1
10972,1
10973,1
10974,0
10975,0
10976,1
10977,0
10978,0
10979,0
10980,0
10981,1
10982,1
10983,1
10984,1
10985,0
10986,1
10987,0
10988,0
10989,0
10990,1
10991,1
10992,0
10993,1
10994,1
10995,0
10996,0
10997,1
10998,0
10999,1
11000,1
11001,1
11002,0
11003,1
11004,0
11005,1
11006,0
11007,0
11008,1
11009,0
11010,1
11011,0
11012,0
11013,0
11014,1
11015,0
11016,0
11017,0
11018,1
11019,1
11020,1
11021,1
11022,0
11023,1
11024,1
11025,0
11026,1
11027,0
11028,1
11029,1
11030,1
11031,1
11032,1
11033,1
11034,0
11035,0
11036,0
11037,0
11038,0
11039,1
11040,0
11041,0
11042,1
11043,1
11044,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,1
11051,0
11052,1
11053,0
11054,0
11055,0
11056,0
11057,1
11058,1
11059,0
11060,0
11061,0
11062,0
11063,1
11064,1
11065,0
11066,1
11067,0
11068,1
11069,1
11070,0
11071,0
11072,0
11073,0
11074,0
11075,1
11076,0
11077,1
11078,0
11079,1
11080,0
11081,1
11082,1
11083,1
11084,1
11085,0
11086,0
11087,0
11088,1
11089,1
11090,0
11091,1
11092,0
11093,0
11094,0
11095,1
11096,1
11097,1
11098,0
11099,0
11100,1
11101,1
11102,0
11103,1
11104,1
11105,1
11106,1
11107,1
11108,1
11109,1
11110,0
11111,1
11112,1
11113,0
11114,0
11115,0
11116,1
11117,0
11118,0
11119,0
11120,0
11121,1
11122,1
11123,0
11124,0
11125,0
11126,0
11127,0
11128,1
11129,1
11130,0
11131,0
11132,0
11133,1
11134,1
11135,1
11136,0
11137,0
11138,0
11139,0
11140,0
11141,1
11142,0
11143,0
11144,1
11145,0
11146,1
11147,1
11148,0
11149,1
11150,1
11151,1
11152,1
11153,1
11154,1
11155,1
11156,1
11157,0
11158,1
11159,0
11160,0
11161,0
11162,0
11163,0
11164,0
11165,0
11166,0
11167,1
11168,0
11169,0
11170,1
11171,0
11172,0
11173,0
11174,1
11175,0
11176,0
11177,0
11178,0
11179,0
11180,0
11181,1
11182,1
11183,1
11184,0
11185,0
11186,0
11187,1
11188,1
11189,1
11190,1
11191,1
11192,1
11193,0
11194,0
11195,1
11196,1
11197,0
11198,1
11199,1
11200,1
11201,1
11202,1
11203,1
11204,1
11205,0
11206,1
11207,1
11208,1
11209,0
11210,0
11211,0
11212,0
11213,0
11214,0
11215,1
11216,0
11217,1
11218,1
11219,0
11220,1
11221,0
11222,0
11223,0
11224,0
11225,1
11226,0
11227,1
11228,1
11229,0
11230,1
11231,0
11232,0
11233,0
11234,1
11235,0
11236,1
11237,1
11238,1
11239,1
11240,0
11241,0
11242,1
11243,1
11244,1
11245,0
11246,1
11247,0
11248,1
11249,1
11250,1
11251,1
11252,1
11253,0
11254,1
11255,0
11256,0
11257,1
11258,0
11259,0
11260,1
11261,1
11262,1
11263,1
11264,1
11265,1
11266,0
11267,0
11268,0
11269,0
11270,0
11271,0
11272,0
11273,0
11274,0
11275,0
11276,0
11277,1
11278,1
11279,0
11280,0
11281,1
11282,0
11283,0
11284,1
11285,0
11286,0
11287,1
11288,0
11289,1
11290,0
11291,0
11292,1
11293,0
11294,0
11295,1
11296,1
11297,1
11298,0
11299,0
11300,1
11301,0
11302,0
11303,0
11304,1
11305,0
11306,0
11307,0
11308,0
11309,0
11310,0
11311,1
11312,0
11313,1
11314,0
11315,1
11316,0
11317,1
11318,0
11319,0
11320,1
11321,1
11322,1
11323,0
11324,0
11325,1
11326,1
11327,0
11328,0
11329,0
11330,0
11331,1
11332,0
11333,0
11334,1
11335,1
11336,1
11337,0
11338,0
11339,0
11340,0
11341,0
11342,1
11343,0
11344,1
11345,0
11346,0
11347,0
11348,0
11349,0
11350,0
11351,1
11352,1
11353,0
11354,1
11355,1
11356,0
11357,0
11358,0
11359,0
11360,1
11361,0
11362,1
11363,0
11364,0
11365,1
11366,1
11367,1
11368,1
11369,1
11370,0
11371,0
11372,0
11373,0
11374,1
11375,1
11376,0
11377,0
11378,0
11379,1
11380,1
11381,0
11382,0
11383,1
11384,0
11385,0
11386,1
11387,0
11388,1
11389,1
11390,0
11391,1
11392,0
11393,0
11394,0
11395,0
11396,0
11397,0
11398,0
11399,0
11400,1
11401,0
11402,0
11403,1
11404,0
11405,0
11406,0
11407,1
11408,1
11409,1
11410,1
11411,1
11412,1
11413,0
11414,0
11415,0
11416,1
11417,1
11418,1
11419,1
11420,1
11421,0
11422,0
11423,0
11424,1
11425,0
11426,1
11427,0
11428,0
11429,0
11430,0
11431,0
11432,1
11433,1
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,1
11442,0
11443,1
11444,0
11445,1
11446,1
11447,1
11448,0
11449,0
11450,1
11451,1
11452,1
11453,1
11454,0
11455,1
11456,0
11457,1
11458,1
11459,1
11460,1
11461,0
11462,1
11463,0
11464,1
11465,1
11466,1
11467,0
11468,1
11469,0
11470,1
11471,0
11472,1
11473,0
11474,1
11475,1
11476,0
11477,1
11478,0
11479,0
11480,1
11481,0
11482,0
11483,1
11484,0
11485,0
11486,1
11487,0
11488,0
11489,0
11490,1
11491,0
11492,0
11493,0
11494,0
11495,0
11496,0
11497,1
11498,1
11499,1
11500,1
11501,0
11502,0
11503,1
11504,1
11505,1
11506,0
11507,0
11508,0
11509,1
11510,1
11511,1
11512,1
11513,0
11514,0
11515,0
11516,1
11517,0
11518,0
11519,1
11520,1
11521,0
11522,1
11523,1
11524,1
11525,0
11526,1
11527,0
11528,1
11529,1
11530,0
11531,1
11532,1
11533,0
11534,1
11535,1
11536,0
11537,1
11538,1
11539,0
11540,1
11541,0
11542,0
11543,1
11544,0
11545,1
11546,0
11547,0
11548,1
11549,1
11550,0
11551,0
11552,1
11553,0
11554,1
11555,0
11556,1
11557,0
11558,1
11559,0
11560,1
11561,1
11562,0
11563,0
11564,0
11565,1
11566,0
11567,0
11568,0
11569,0
11570,0
11571,1
11572,1
11573,1
11574,0
11575,0
11576,1
11577,1
11578,0
11579,0
11580,1
11581,1
11582,1
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11589,1
11590,1
11591,1
11592,0
11593,1
11594,1
11595,0
11596,0
11597,1
11598,1
11599,1
11600,1
11601,0
11602,1
11603,0
11604,0
11605,1
11606,1
11607,1
11608,0
11609,0
11610,0
11611,0
11612,0
11613,0
11614,1
11615,0
11616,0
11617,1
11618,1
11619,0
11620,0
11621,0
11622,1
11623,1
11624,0
11625,1
11626,0
11627,0
11628,1
11629,1
11630,0
11631,0
11632,1
11633,1
11634,0
11635,1
11636,0
11637,0
11638,1
11639,0
11640,1
11641,0
11642,1
11643,0
11644,1
11645,1
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,1
11653,0
11654,0
11655,1
11656,1
11657,1
11658,0
11659,1
11660,1
11661,0
11662,0
11663,0
11664,1
11665,1
11666,0
11667,1
11668,0
11669,1
11670,1
11671,1
11672,1
11673,0
11674,0
11675,0
11676,0
11677,1
11678,1
11679,1
11680,1
11681,1
11682,1
11683,0
11684,1
11685,0
11686,0
11687,0
11688,0
11689,1
11690,1
11691,1
11692,0
11693,1
11694,1
11695,0
11696,1
11697,1
11698,0
11699,0
11700,1
11701,1
11702,0
11703,0
11704,1
11705,0
11706,1
11707,0
11708,0
11709,0
11710,0
11711,1
11712,0
11713,0
11714,0
11715,0
11716,1
11717,1
11718,0
11719,1
11720,0
11721,1
11722,1
11723,1
11724,1
11725,1
11726,1
11727,0
11728,1
11729,0
11730,1
11731,0
11732,0
11733,0
11734,0
11735,1
11736,0
11737,1
11738,0
11739,1
11740,1
11741,0
11742,1
11743,1
11744,1
11745,0
11746,1
11747,0
11748,0
11749,0
11750,0
11751,0
11752,0
11753,0
11754,0
11755,1
11756,0
11757,0
11758,0
11759,1
11760,0
11761,1
11762,0
11763,1
11764,1
11765,0
11766,0
11767,0
11768,1
11769,0
11770,0
11771,0
11772,1
11773,0
11774,0
11775,0
11776,1
11777,1
11778,1
11779,0
11780,0
11781,0
11782,1
11783,0
11784,0
11785,1
11786,1
11787,0
11788,0
11789,0
11790,1
11791,0
11792,0
11793,0
11794,1
11795,1
11796,0
11797,1
11798,0
11799,0
11800,0
11801,1
11802,1
11803,0
11804,0
11805,0
11806,1
11807,1
11808,0
11809,1
11810,1
11811,0
11812,0
11813,1
11814,0
11815,0
11816,0
11817,0
11818,1
11819,0
11820,0
11821,1
11822,1
11823,0
11824,0
11825,1
11826,1
11827,0
11828,0
11829,0
11830,0
11831,1
11832,1
11833,1
11834,0
11835,0
11836,0
11837,0
11838,1
11839,0
11840,0
11841,1
11842,1
11843,0
11844,0
11845,0
11846,0
11847,1
11848,0
11849,1
11850,1
11851,1
11852,0
11853,0
11854,1
11855,0
11856,1
11857,0
11858,1
11859,1
11860,1
11861,1
11862,0
11863,1
11864,1
11865,1
11866,1
11867,0
11868,1
11869,0
11870,1
11871,1
11872,0
11873,0
11874,0
11875,0
11876,1
11877,0
11878,0
11879,0
11880,0
11881,0
11882,1
11883,0
11884,0
11885,1
11886,0
11887,0
11888,1
11889,0
11890,1
11891,1
11892,0
11893,0
11894,1
11895,1
11896,1
11897,1
11898,0
11899,0
11900,1
11901,1
11902,0
11903,0
11904,0
11905,1
11906,0
11907,0
11908,0
11909,1
11910,1
11911,1
11912,0
11913,1
11914,0
11915,1
11916,1
11917,1
11918,1
11919,1
11920,0
11921,1
11922,1
11923,0
11924,0
11925,0
11926,1
11927,1
11928,1
11929,1
11930,0
11931,1
11932,0
11933,1
11934,1
11935,1
11936,0
11937,0
11938,0
11939,1
11940,0
11941,0
11942,0
11943,0
11944,0
11945,0
11946,0
11947,0
11948,1
11949,1
11950,1
11951,1
11952,0
11953,1
11954,1
11955,1
11956,1
11957,0
11958,1
11959,0
11960,1
11961,0
11962,1
11963,1
11964,0
11965,0
11966,0
11967,0
11968,1
11969,1
11970,0
11971,0
11972,0
11973,1
11974,0
11975,1
11976,0
11977,1
11978,1
11979,0
11980,1
11981,1
11982,0
11983,1
11984,0
11985,0
11986,1
11987,1
11988,1
11989,0
11990,1
11991,0
11992,0
11993,0
11994,0
11995,0
11996,0
11997,1
11998,0
11999,1
12000,1
12001,0
12002,1
12003,0
12004,0
12005,0
12006,1
12007,0
12008,0
12009,1
12010,0
12011,0
12012,1
12013,1
12014,0
12015,0
12016,1
12017,1
12018,0
12019,0
12020,0
12021,0
12022,1
12023,1
12024,1
12025,1
12026,0
12027,0
12028,0
12029,1
12030,0
12031,0
12032,1
12033,0
12034,1
12035,1
12036,0
12037,0
12038,0
12039,0
12040,1
12041,0
12042,0
12043,1
12044,0
12045,1
12046,0
12047,0
12048,1
12049,1
12050,0
12051,1
12052,0
12053,1
12054,0
12055,1
12056,1
12057,0
12058,1
12059,1
12060,1
12061,0
12062,1
12063,0
12064,0
12065,0
12066,1
12067,0
12068,0
12069,1
12070,1
12071,0
12072,0
12073,1
12074,1
12075,0
12076,1
12077,1
12078,0
12079,0
12080,1
12081,1
12082,0
12083,0
12084,1
12085,0
12086,1
12087,0
12088,1
12089,1
12090,0
12091,0
12092,1
12093,1
12094,1
12095,1
12096,0
12097,1
12098,1
12099,0
12100,1
12101,0
12102,1
12103,1
12104,1
12105,0
12106,1
12107,1
12108,0
12109,1
12110,0
12111,1
12112,1
12113,0
12114,0
12115,0
12116,0
12117,0
12118,1
12119,1
12120,0
12121,1
12122,0
12123,1
12124,0
12125,1
12126,1
12127,1
12128,1
12129,0
12130,1
12131,0
12132,0
12133,0
12134,1
12135,0
12136,0
12137,0
12138,0
12139,1
12140,1
12141,0
12142,0
12143,1
12144,0
12145,0
12146,0
12147,1
12148,1
12149,0
12150,0
12151,1
12152,1
12153,1
12154,0
12155,0
12156,1
12157,0
12158,0
12159,0
12160,0
12161,1
12162,0
12163,1
12164,1
12165,0
12166,1
12167,0
12168,1
12169,0
12170,1
12171,1
12172,0
12173,1
12174,0
12175,0
12176,0
12177,0
12178,1
12179,1
12180,1
12181,1
12182,0
12183,1
12184,1
12185,1
12186,1
12187,0
12188,0
12189,0
12190,1
12191,1
12192,0
12193,0
12194,0
12195,0
12196,0
12197,1
12198,1
12199,0
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,1
12207,1
12208,0
12209,0
12210,1
12211,1
12212,1
12213,1
12214,0
12215,1
12216,1
12217,0
12218,1
12219,0
12220,1
12221,0
12222,0
12223,0
12224,1
12225,0
12226,0
12227,1
12228,1
12229,0
12230,0
12231,0
12232,1
12233,1
12234,1
12235,1
12236,1
12237,1
12238,0
12239,1
12240,0
12241,0
12242,0
12243,1
12244,1
12245,1
12246,1
12247,0
12248,0
12249,0
12250,0
12251,0
12252,1
12253,0
12254,1
12255,1
12256,1
12257,0
12258,0
12259,0
12260,1
12261,1
12262,0
12263,1
12264,1
12265,1
12266,1
12267,0
12268,1
12269,0
12270,1
12271,0
12272,0
12273,0
12274,1
12275,0
12276,1
12277,1
12278,0
12279,1
12280,0
12281,0
12282,0
12283,1
12284,0
12285,1
12286,0
12287,0
12288,1
12289,0
12290,1
12291,1
12292,1
12293,1
12294,0
12295,0
12296,0
12297,0
12298,0
12299,1
12300,1
12301,1
12302,1
12303,1
12304,0
12305,1
12306,0
12307,0
12308,0
12309,1
12310,1
12311,0
12312,0
12313,0
12314,0
12315,0
12316,1
12317,0
12318,1
12319,0
12320,0
12321,0
12322,1
12323,0
12324,0
12325,1
12326,0
12327,0
12328,0
12329,0
12330,1
12331,0
12332,0
12333,1
12334,1
12335,1
12336,0
12337,0
12338,1
12339,0
12340,1
12341,0
12342,1
12343,1
12344,1
12345,0
12346,0
12347,1
12348,1
12349,1
12350,0
12351,1
12352,1
12353,0
12354,0
12355,1
12356,0
12357,1
12358,0
12359,1
12360,1
12361,1
12362,1
12363,1
12364,1
12365,0
12366,0
12367,1
12368,0
12369,1
12370,1
12371,0
12372,1
12373,0
12374,1
12375,0
12376,1
12377,0
12378,1
12379,1
12380,1
12381,0
12382,1
12383,1
12384,1
12385,0
12386,1
12387,1
12388,1
12389,0
12390,1
12391,0
12392,0
12393,1
12394,1
12395,1
12396,0
12397,0
12398,0
12399,0
12400,1
12401,0
12402,1
12403,0
12404,0
12405,0
12406,0
12407,1
12408,0
12409,0
12410,0
12411,1
12412,1
12413,0
12414,0
12415,1
12416,0
12417,0
12418,0
12419,1
12420,0
12421,1
12422,0
12423,0
12424,1
12425,1
12426,1
12427,1
12428,1
12429,1
12430,0
12431,0
12432,0
12433,0
12434,1
12435,0
12436,1
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,1
12444,0
12445,1
12446,0
12447,1
12448,0
12449,0
12450,0
12451,0
12452,0
12453,1
12454,1
12455,0
12456,0
12457,0
12458,0
12459,1
12460,0
12461,1
12462,0
12463,1
12464,1
12465,0
12466,0
12467,0
12468,0
12469,0
12470,1
12471,0
12472,1
12473,0
12474,0
12475,0
12476,1
12477,0
12478,0
12479,0
12480,0
12481,0
12482,0
12483,1
12484,0
12485,0
12486,0
12487,1
12488,1
12489,0
12490,0
12491,0
12492,0
12493,0
12494,0
12495,1
12496,1
12497,0
12498,1
12499,0
12500,0
12501,1
12502,0
12503,1
12504,0
12505,0
12506,1
12507,1
12508,0
12509,0
12510,0
12511,0
12512,1
12513,1
12514,0
12515,1
12516,0
12517,1
12518,0
12519,1
12520,0
12521,0
12522,1
12523,1
12524,0
12525,0
12526,0
12527,1
12528,0
12529,0
12530,1
12531,1
12532,1
12533,1
12534,1
12535,1
12536,1
12537,0
12538,1
12539,1
12540,1
12541,1
12542,0
12543,0
12544,1
12545,1
12546,1
12547,1
12548,1
12549,0
12550,1
12551,1
12552,1
12553,0
12554,0
12555,0
12556,1
12557,1
12558,0
12559,1
12560,1
12561,1
12562,0
12563,1
12564,0
12565,0
12566,0
12567,0
12568,1
12569,1
12570,0
12571,0
12572,0
12573,0
12574,1
12575,0
12576,0
12577,0
12578,0
12579,0
12580,1
12581,1
12582,0
12583,1
12584,0
12585,1
12586,0
12587,1
12588,1
12589,0
12590,0
12591,1
12592,0
12593,1
12594,0
12595,1
12596,1
12597,0
12598,1
12599,1
12600,0
12601,0
12602,0
12603,1
12604,1
12605,1
12606,0
12607,0
12608,1
12609,1
12610,0
12611,0
12612,1
12613,0
12614,0
12615,1
12616,1
12617,1
12618,0
12619,0
12620,0
12621,1
12622,0
12623,0
12624,1
12625,0
12626,0
12627,0
12628,1
12629,0
12630,0
12631,0
12632,0
12633,0
12634,0
12635,1
12636,1
12637,1
12638,0
12639,1
12640,0
12641,1
12642,1
12643,0
12644,1
12645,1
12646,1
12647,0
12648,0
12649,0
12650,0
12651,0
12652,0
12653,0
12654,1
12655,1
12656,1
12657,0
12658,1
12659,1
12660,0
12661,0
12662,0
12663,0
12664,0
12665,0
12666,0
12667,0
12668,0
12669,1
12670,0
12671,0
12672,0
12673,1
12674,0
12675,1
12676,1
12677,0
12678,1
12679,1
12680,1
12681,1
12682,1
12683,0
12684,1
12685,1
12686,0
12687,1
12688,1
12689,0
12690,1
12691,1
12692,1
12693,0
12694,0
12695,0
12696,1
12697,0
12698,0
12699,1
12700,0
12701,1
12702,0
12703,1
12704,1
12705,1
12706,0
12707,0
12708,0
12709,1
12710,0
12711,0
12712,0
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,1
12721,0
12722,0
12723,0
12724,0
12725,1
12726,0
12727,0
12728,0
12729,0
12730,1
12731,0
12732,0
12733,1
12734,0
12735,1
12736,0
12737,1
12738,0
12739,1
12740,0
12741,0
12742,1
12743,1
12744,1
12745,0
12746,1
12747,0
12748,0
12749,1
12750,1
12751,1
12752,1
12753,0
12754,0
12755,1
12756,0
12757,1
12758,1
12759,0
12760,0
12761,0
12762,1
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,1
12771,0
12772,0
12773,0
12774,1
12775,0
12776,0
12777,0
12778,1
12779,1
12780,1
12781,0
12782,1
12783,1
12784,1
12785,0
12786,1
12787,1
12788,0
12789,1
12790,0
12791,0
12792,1
12793,0
12794,0
12795,0
12796,1
12797,1
12798,1
12799,1
12800,0
12801,1
12802,0
12803,0
12804,1
12805,0
12806,1
12807,1
12808,0
12809,1
12810,1
12811,1
12812,1
12813,1
12814,0
12815,1
12816,1
12817,0
12818,1
12819,1
12820,0
12821,0
12822,0
12823,1
12824,0
12825,1
12826,1
12827,0
12828,0
12829,0
12830,0
12831,1
12832,0
12833,1
12834,0
12835,1
12836,0
12837,1
12838,0
12839,0
12840,0
12841,1
12842,0
12843,1
12844,0
12845,0
12846,1
12847,0
12848,1
12849,1
12850,1
12851,1
12852,1
12853,1
12854,1
12855,0
12856,1
12857,1
12858,1
12859,0
12860,1
12861,1
12862,0
12863,0
12864,0
12865,1
12866,0
12867,0
12868,1
12869,0
12870,0
12871,0
12872,0
12873,1
12874,0
12875,1
12876,0
12877,0
12878,0
12879,0
12880,1
12881,1
12882,0
12883,0
12884,1
12885,1
12886,1
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,1
12894,0
12895,1
12896,0
12897,0
12898,0
12899,1
12900,0
12901,0
12902,0
12903,0
12904,0
12905,1
12906,1
12907,0
12908,0
12909,0
12910,0
12911,0
12912,0
12913,1
12914,1
12915,0
12916,1
12917,1
12918,1
12919,0
12920,0
12921,0
12922,1
12923,1
12924,0
12925,0
12926,0
12927,0
12928,1
12929,0
12930,1
12931,1
12932,1
12933,0
12934,0
12935,0
12936,1
12937,1
12938,0
12939,1
12940,1
12941,1
12942,0
12943,1
12944,0
12945,0
12946,0
12947,0
12948,0
12949,0
12950,1
12951,0
12952,1
12953,1
12954,0
12955,0
12956,0
12957,0
12958,1
12959,1
12960,1
12961,1
12962,1
12963,1
12964,1
12965,0
12966,0
12967,1
12968,1
12969,0
12970,1
12971,0
12972,1
12973,0
12974,1
12975,0
12976,0
12977,0
12978,1
12979,1
12980,0
12981,0
12982,0
12983,0
12984,1
12985,1
12986,0
12987,1
12988,0
12989,1
12990,1
12991,1
12992,1
12993,0
12994,0
12995,1
12996,0
12997,0
12998,1
12999,1
13000,1
13001,1
13002,0
13003,0
13004,1
13005,0
13006,1
13007,0
13008,1
13009,0
13010,1
13011,1
13012,0
13013,0
13014,1
13015,0
13016,0
13017,0
13018,0
13019,1
13020,1
13021,1
13022,1
13023,1
13024,1
13025,1
13026,1
13027,0
13028,0
13029,1
13030,0
13031,1
13032,0
13033,1
13034,0
13035,0
13036,0
13037,0
13038,1
13039,1
13040,0
13041,0
13042,1
13043,1
13044,1
13045,1
13046,1
13047,0
13048,0
13049,1
13050,0
13051,0
13052,1
13053,1
13054,1
13055,0
13056,1
13057,0
13058,0
13059,1
13060,0
13061,1
13062,0
13063,0
13064,1
13065,0
13066,1
13067,0
13068,1
13069,0
13070,1
13071,0
13072,1
13073,0
13074,1
13075,0
13076,0
13077,1
13078,1
13079,1
13080,0
13081,0
13082,0
13083,1
13084,1
13085,0
13086,0
13087,0
13088,1
13089,0
13090,0
13091,1
13092,1
13093,1
13094,0
13095,0
13096,1
13097,1
13098,1
13099,1
13100,0
13101,1
13102,1
13103,1
13104,1
13105,1
13106,0
13107,1
13108,1
13109,0
13110,1
13111,1
13112,1
13113,0
13114,1
13115,1
13116,0
13117,1
13118,0
13119,0
13120,0
13121,1
13122,0
13123,1
13124,0
13125,0
13126,0
13127,1
13128,1
13129,1
13130,1
13131,0
13132,0
13133,1
13134,1
13135,0
13136,0
13137,0
13138,0
13139,0
13140,0
13141,1
13142,1
13143,1
13144,0
13145,1
13146,1
13147,1
13148,0
13149,1
13150,0
13151,1
13152,0
13153,1
13154,1
13155,0
13156,1
13157,1
13158,0
13159,0
13160,1
13161,1
13162,1
13163,1
13164,0
13165,1
13166,1
13167,0
13168,0
13169,1
13170,1
13171,1
13172,0
13173,0
13174,1
13175,1
13176,0
13177,0
13178,0
13179,1
13180,0
13181,0
13182,1
13183,1
13184,0
13185,0
13186,1
13187,1
13188,0
13189,0
13190,1
13191,0
13192,0
13193,1
13194,0
13195,1
13196,1
13197,0
13198,1
13199,0
13200,1
13201,1
13202,0
13203,0
13204,1
13205,1
13206,1
13207,0
13208,0
13209,1
13210,0
13211,0
13212,0
13213,1
13214,1
13215,0
13216,0
13217,1
13218,1
13219,1
13220,1
13221,0
13222,1
13223,1
13224,1
13225,1
13226,0
13227,1
13228,1
13229,1
13230,0
13231,0
13232,1
13233,0
13234,1
13235,0
13236,0
13237,1
13238,1
13239,0
13240,1
13241,0
13242,1
13243,0
13244,1
13245,1
13246,1
13247,0
13248,1
13249,0
13250,1
13251,0
13252,1
13253,0
13254,0
13255,0
13256,0
13257,1
13258,1
13259,0
13260,1
13261,0
13262,0
13263,0
13264,0
13265,0
13266,1
13267,1
13268,0
13269,1
13270,0
13271,0
13272,1
13273,0
13274,1
13275,1
13276,1
13277,1
13278,1
13279,1
13280,0
13281,1
13282,1
